Value,S,K,tau,r,BS
12.14994774,431.0203943,430,0.28571428600000004,0.03168,Under
39.27609559,440.9534382,405,0.19047619,0.03013,Under
5.630000002,434.0357221,445,0.305555556,0.02962,Over
0.970000049,438.43450369999994,465,0.293650794,0.02962,Over
23.61484165,444.49643710000004,430,0.337301587,0.02982,Under
0.625000317,449.55148080000004,475,0.202380952,0.02972,Over
10.0,427.7623364,430,0.265873016,0.031160000000000004,Under
16.82375236,433.6838125,420,0.12301587300000001,0.030539999999999998,Under
26.45229145,434.35386550000004,410,0.115079365,0.030539999999999998,Under
2.190000628,439.178772,455,0.198412698,0.03023,Over
42.41647798,449.3678772,410,0.198412698,0.02951,Under
0.40500185299999997,438.453825,485,0.301587302,0.02972,Over
10.84900053,447.58002360000006,440,0.08730158699999999,0.02982,Under
10.65062715,429.8845552,430,0.257936508,0.03065,Under
9.750000035,446.0877318,455,0.373015873,0.030539999999999998,Under
7.869640397,446.2729933,440,0.035714286,0.03003,Under
25.54538595,438.8067653,415,0.099206349,0.03013,Under
1.7549999980000002,431.372871,455,0.333333333,0.03034,Over
43.90950592,451.22125489999996,415,0.39285714299999996,0.03044,Under
0.34500034399999996,434.89168839999996,455,0.099206349,0.03013,Over
0.970000022,431.0203943,460,0.28571428600000004,0.03168,Over
20.09211597,448.8851089,430,0.055555556,0.02962,Under
16.11023331,438.8067653,425,0.099206349,0.03013,Under
5.750000002999999,435.11447360000005,445,0.30952381,0.02962,Over
0.5300033160000001,445.06635589999996,475,0.265873016,0.02982,Over
10.84787601,428.04221900000005,425,0.17063492100000002,0.03188,Under
8.000000005,434.0357221,440,0.305555556,0.02962,Over
5.560844837,444.25518569999997,440,0.027777778,0.029930000000000002,Over
36.96860936,453.9069217,420,0.150793651,0.03065,Under
14.96941146,447.68234,435,0.079365079,0.029930000000000002,Under
0.190000001,444.18612740000003,475,0.150793651,0.029930000000000002,Over
4.440000007,448.21839349999993,465,0.30952381,0.02951,Over
0.9400079029999999,447.8912988,450,0.007936508,0.03044,Under
0.190000494,446.6764006,480,0.115079365,0.03044,Under
2.815000823,448.07682800000003,470,0.313492063,0.02972,Over
0.345000001,435.11447360000005,470,0.30952381,0.02962,Over
7.208136262000001,434.77285489999997,430,0.04365079400000001,0.03147,Under
16.1244093,433.7343048,425,0.202380952,0.03003,Under
18.82829054,446.72307429999995,440,0.369047619,0.03044,Under
6.749999998,432.3504711,435,0.174603175,0.03168,Over
0.405000001,446.1397613,480,0.305555556,0.03003,Over
0.78,440.5976748,455,0.09126984099999999,0.03023,Over
29.67966858,445.3200266,420,0.21825396800000002,0.029930000000000002,Under
31.83724859,428.04221900000005,400,0.17063492100000002,0.03188,Under
22.48175751,434.5644658,415,0.13888888900000002,0.03003,Under
24.78066664,447.4149994,430,0.261904762,0.030539999999999998,Under
41.61352058,434.5644658,395,0.13888888900000002,0.03003,Under
11.53244536,432.16769239999996,430,0.21825396800000002,0.029930000000000002,Under
18.26867073,440.5976748,425,0.09126984099999999,0.03023,Under
0.19000498,431.96364810000006,460,0.11904761900000001,0.02972,Over
19.53125977,448.6627926,435,0.222222222,0.02972,Under
3.3149999980000002,445.7165114,455,0.166666667,0.02972,Over
27.99247531,432.4600703,410,0.253968254,0.03044,Under
12.84266311,448.91484,440,0.107142857,0.03023,Under
21.20743697,448.68810920000004,435,0.25,0.03013,Under
9.285016967999999,435.8014478,435,0.202380952,0.02972,Over
31.91508407,430.63871889999996,405,0.28968254,0.03178,Under
26.63441433,450.3992978,425,0.067460317,0.03003,Under
39.593599600000005,439.08120260000004,405,0.293650794,0.02962,Under
13.60350174,441.3040754,430,0.071428571,0.03013,Under
37.02255869,429.31429239999994,395,0.150793651,0.03085,Under
45.41087258,444.35872580000006,405,0.345238095,0.03003,Under
7.315000073999999,438.43450369999994,445,0.293650794,0.02962,Over
36.5381305,434.1124784,400,0.14285714300000002,0.03044,Under
32.67619204,441.0341462,410,0.08730158699999999,0.03013,Under
10.86988449,429.2550328,420,0.031746032,0.03188,Under
11.277733,442.18271380000004,440,0.25,0.029930000000000002,Over
0.125000057,436.2317107,475,0.198412698,0.02962,Over
22.70765497,449.5572368,430,0.11904761900000001,0.03044,Under
15.55423057,447.90191519999996,435,0.09126984099999999,0.02982,Under
38.41651169,445.40449110000003,410,0.174603175,0.029930000000000002,Under
11.04625835,450.1225646000001,445,0.12301587300000001,0.030539999999999998,Under
48.3500718,451.22125489999996,410,0.39285714299999996,0.03044,Under
6.880000398,427.60470039999996,435,0.261904762,0.03085,Over
0.625001347,445.25269000000003,475,0.27777777800000003,0.02962,Over
6.000000003999999,448.07682800000003,460,0.313492063,0.02972,Over
3.4400000239999997,426.0250065,445,0.281746032,0.03188,Over
1.315000123,448.4573061000001,455,0.05952381,0.02962,Over
14.89750144,450.1225646000001,440,0.12301587300000001,0.030539999999999998,Under
18.5039867,447.41463110000007,430,0.04365079400000001,0.02982,Under
6.190000335,433.86386380000005,440,0.206349206,0.03013,Over
30.44046128,438.8067653,410,0.099206349,0.03013,Under
0.685001215,436.9585304,470,0.333333333,0.03023,Over
0.8150003370000001,444.35872580000006,480,0.345238095,0.03003,Over
24.18469427,445.40449110000003,425,0.174603175,0.029930000000000002,Under
25.60947866,436.9585304,420,0.333333333,0.03023,Under
55.41320048,426.0250065,375,0.281746032,0.03188,Under
5.380000002,430.93764050000004,445,0.345238095,0.030539999999999998,Over
13.56135165,433.29919739999997,420,0.007936508,0.03065,Under
9.750000005,447.32041430000004,455,0.36111111100000004,0.03013,Under
42.41000574,450.1225646000001,410,0.12301587300000001,0.030539999999999998,Under
4.065000026,444.35872580000006,465,0.345238095,0.03003,Over
2.50500004,427.01552589999994,440,0.166666667,0.03126,Over
29.11509375,446.6764006,420,0.115079365,0.03044,Under
45.9476831,444.2168275,405,0.365079365,0.03044,Under
16.05074821,445.9374459,435,0.174603175,0.03034,Under
31.90784325,446.2729933,415,0.035714286,0.03003,Under
10.48191914,449.5572368,445,0.11904761900000001,0.03044,Under
1.5650000030000002,447.7306202,475,0.257936508,0.03044,Over
2.4700000330000003,452.40363679999996,465,0.13888888900000002,0.03023,Over
30.43391131,430.34669969999993,405,0.222222222,0.02951,Under
17.04149469,448.91484,435,0.107142857,0.03023,Under
22.82247608,435.11447360000005,420,0.30952381,0.02962,Under
3.2550000010000004,429.2550328,430,0.031746032,0.03188,Under
3.815000003,432.16769239999996,445,0.21825396800000002,0.029930000000000002,Over
31.48121412,435.11447360000005,410,0.30952381,0.02962,Under
7.17700603,447.58002360000006,445,0.08730158699999999,0.02982,Over
48.1476828,448.07682800000003,405,0.313492063,0.02972,Under
39.33953833,448.4573061000001,410,0.05952381,0.02962,Under
21.64182146,432.0383665,415,0.17857142899999998,0.03178,Under
41.07151993,455.326664,415,0.04365079400000001,0.03065,Under
34.49675717,432.69547869999997,405,0.34920634899999997,0.030539999999999998,Under
51.87804372,454.58569580000005,405,0.14285714300000002,0.03044,Under
4.690000003,439.08120260000004,455,0.293650794,0.02962,Over
2.56500063,447.4149994,470,0.261904762,0.030539999999999998,Over
9.108843094,448.91484,445,0.107142857,0.03023,Under
35.07189234,439.08120260000004,410,0.293650794,0.02962,Under
11.71009912,431.2968119,425,0.146825397,0.03065,Under
0.780000247,429.12677869999993,435,0.027777778,0.03126,Over
5.314999998999999,445.94562479999996,460,0.305555556,0.02962,Over
2.8150017239999996,447.1399062,450,0.067460317,0.03034,Over
13.45640591,451.5328956,450,0.28571428600000004,0.03065,Under
13.20245005,451.33524739999996,440,0.05952381,0.02951,Under
21.9832975,448.0366937,430,0.134920635,0.03034,Under
24.31601946,453.6235539,430,0.031746032,0.03023,Under
8.894432655,441.3800698,435,0.071428571,0.02962,Over
25.37697906,437.7385393,420,0.313492063,0.03013,Under
5.625009147999999,445.84722130000006,455,0.23412698399999998,0.03003,Over
0.155000058,435.8014478,470,0.202380952,0.02972,Over
14.85018971,431.4105004,420,0.11904761900000001,0.03075,Under
29.30710224,443.8164193,420,0.257936508,0.03003,Under
29.70271328,435.72312810000005,410,0.194444444,0.02962,Under
45.98437232,445.12872319999997,405,0.341269841,0.02982,Under
1.685000001,443.8164193,465,0.257936508,0.03003,Over
31.66432274,434.75767740000003,405,0.095238095,0.03003,Under
30.84910895,427.01552589999994,400,0.166666667,0.03126,Under
6.250000009,440.9534382,445,0.19047619,0.03013,Over
16.85448007,445.30790870000004,430,0.055555556,0.03065,Under
0.255000005,430.63871889999996,470,0.28968254,0.03178,Over
11.47303883,440.00241669999997,435,0.182539683,0.02962,Over
2.065005268,450.3793896000001,475,0.27380952399999997,0.03023,Over
20.42379183,442.07915779999996,430,0.297619048,0.03065,Under
0.7550000509999999,425.4723308999999,460,0.27777777800000003,0.03126,Over
18.87400816,445.04224000000005,430,0.146825397,0.03003,Under
27.63625446,441.3040754,415,0.071428571,0.03013,Under
30.78917946,445.25269000000003,420,0.27777777800000003,0.02962,Under
25.5002393,447.3553842,430,0.317460317,0.03003,Under
16.4861325,446.7189744,435,0.166666667,0.02962,Under
0.47000305,445.7899634,475,0.226190476,0.02982,Over
2.005003955,429.8845552,450,0.257936508,0.03065,Over
33.19509902,449.55148080000004,420,0.202380952,0.02972,Under
5.065000004,438.43450369999994,450,0.293650794,0.02962,Over
12.16080461,439.55474749999996,435,0.194444444,0.03013,Under
4.315005262,444.18612740000003,450,0.150793651,0.029930000000000002,Over
17.93991308,434.1124784,420,0.14285714300000002,0.03044,Under
21.71983391,434.35386550000004,415,0.115079365,0.030539999999999998,Under
4.9400000010000005,444.03826389999995,455,0.28571428600000004,0.029930000000000002,Over
12.08677139,425.4723308999999,425,0.27777777800000003,0.03126,Under
31.621824699999998,429.5789579,405,0.341269841,0.03075,Under
0.255000015,436.9585304,480,0.333333333,0.03023,Over
37.70405969,446.73566910000005,410,0.063492063,0.029930000000000002,Under
10.33640578,439.2501022,440,0.28968254,0.03023,Over
9.231624566,431.9013335,430,0.12301587300000001,0.029930000000000002,Under
0.345000495,447.58002360000006,465,0.08730158699999999,0.02982,Over
39.14807501,443.7345937,410,0.301587302,0.02972,Under
18.69673526,446.0877318,440,0.373015873,0.030539999999999998,Under
0.44000002200000005,431.09024900000003,455,0.115079365,0.02951,Over
12.02149819,432.4600703,430,0.253968254,0.03044,Under
9.787422436,432.3504711,430,0.174603175,0.03168,Under
52.85063254,451.22125489999996,405,0.39285714299999996,0.03044,Under
2.220001505,445.84722130000006,465,0.23412698399999998,0.03003,Over
1.815005009,432.88543710000005,450,0.226190476,0.030539999999999998,Over
27.68564266,443.91143939999995,420,0.16269841300000001,0.03065,Under
36.42917167,450.3992978,415,0.067460317,0.03003,Under
0.7800008890000001,453.6235539,460,0.031746032,0.03023,Over
0.625001733,429.5789579,465,0.341269841,0.03075,Over
17.48011608,432.0383665,420,0.17857142899999998,0.03178,Under
32.5409841,446.1397613,420,0.305555556,0.03003,Under
0.160000021,439.55474749999996,475,0.194444444,0.03013,Over
0.37500000200000005,444.35872580000006,485,0.345238095,0.03003,Over
38.52997854,447.43900920000004,415,0.333333333,0.02972,Under
6.315000002000001,434.1124784,435,0.14285714300000002,0.03044,Over
18.06694184,435.0662955,420,0.126984127,0.030539999999999998,Under
20.76006585,435.8014478,420,0.202380952,0.02972,Under
2.755000023,432.0383665,445,0.17857142899999998,0.03178,Over
12.07716547,445.9374459,440,0.174603175,0.03034,Over
5.905787886000001,448.7759098,445,0.027777778,0.03034,Under
7.315,445.7899634,450,0.226190476,0.02982,Over
39.40624515,439.2501022,405,0.28968254,0.03023,Under
27.64581619,446.58846969999996,420,0.05952381,0.02972,Under
52.02248152,427.7623364,380,0.265873016,0.031160000000000004,Under
31.80982999,434.1124784,405,0.14285714300000002,0.03044,Under
6.440000005,445.9777397,460,0.35714285700000004,0.03023,Over
2.345,441.3800698,445,0.071428571,0.02962,Over
33.31764837,433.91340080000003,405,0.23809523800000001,0.030539999999999998,Under
0.125000002,442.6340807,465,0.083333333,0.03013,Over
1.6250000130000002,449.20281739999996,455,0.063492063,0.03003,Over
14.92189408,446.2002336,440,0.281746032,0.02962,Over
40.58659767,448.0366937,410,0.134920635,0.03034,Under
7.145475751,449.20281739999996,445,0.063492063,0.03003,Over
3.2550000010000004,433.49578610000003,440,0.111111111,0.029930000000000002,Over
26.97320188,446.2729933,420,0.035714286,0.03003,Under
3.690000481,455.88061880000004,455,0.035714286,0.03044,Over
32.35675382,426.0250065,400,0.281746032,0.03188,Under
26.63984563,445.84722130000006,425,0.23412698399999998,0.03003,Under
12.52351684,443.0939992,435,0.13888888900000002,0.029930000000000002,Over
27.86604132,436.4152726,410,0.083333333,0.02962,Under
6.8799999970000005,427.01552589999994,430,0.166666667,0.03126,Under
40.71917061,425.4723308999999,390,0.27777777800000003,0.03126,Under
34.5769761,444.03826389999995,415,0.28571428600000004,0.029930000000000002,Under
25.68068132,434.77285489999997,410,0.04365079400000001,0.03147,Under
3.940000055,446.72307429999995,470,0.369047619,0.03044,Over
26.8615219,434.1124784,410,0.14285714300000002,0.03044,Under
31.91546145,434.89168839999996,405,0.099206349,0.03013,Under
22.72493837,444.18612740000003,425,0.150793651,0.029930000000000002,Under
5.315000147,440.41926680000006,445,0.17857142899999998,0.03023,Over
13.74646232,433.30240729999997,420,0.007936508,0.02972,Under
4.005000002,433.86386380000005,445,0.206349206,0.03013,Over
10.79127423,447.68234,440,0.079365079,0.029930000000000002,Under
28.635082500000003,449.55148080000004,425,0.202380952,0.02972,Under
29.0179864,442.07915779999996,420,0.297619048,0.03065,Under
2.345000719,448.6627926,465,0.222222222,0.02972,Over
17.64261644,445.9777397,440,0.35714285700000004,0.03023,Under
36.16611598,448.0150228,415,0.17063492100000002,0.03003,Under
0.125000017,434.5644658,465,0.13888888900000002,0.03003,Over
0.940000012,447.4149994,480,0.261904762,0.030539999999999998,Over
12.82458545,447.16634510000006,440,0.17063492100000002,0.02962,Over
4.0050003919999995,431.4105004,435,0.11904761900000001,0.03075,Over
34.86965971,434.0357221,405,0.305555556,0.02962,Under
15.03480521,435.75142900000003,430,0.317460317,0.03013,Over
0.12500027800000002,432.8664657,475,0.25,0.03003,Over
27.55611887,440.5976748,415,0.09126984099999999,0.03023,Under
10.0,431.541983,435,0.337301587,0.030539999999999998,Over
13.46160871,434.1124784,425,0.14285714300000002,0.03044,Under
0.16000047,429.5789579,475,0.341269841,0.03075,Over
18.94034112,446.2002336,435,0.281746032,0.02962,Under
23.2481564,450.5560188999999,430,0.111111111,0.03013,Under
3.1900001000000002,431.6185995,450,0.293650794,0.03147,Over
13.47485031,444.03826389999995,440,0.28571428600000004,0.029930000000000002,Over
12.98026416,450.451879,440,0.083333333,0.02972,Under
0.1250023,446.1397613,490,0.305555556,0.03003,Over
0.155000054,436.2317107,470,0.198412698,0.02962,Over
1.755,439.2501022,460,0.28968254,0.03023,Over
0.160000016,434.1124784,460,0.14285714300000002,0.03044,Over
0.56500001,442.6340807,455,0.083333333,0.03013,Over
5.750004982,431.28461560000005,440,0.23015873,0.02972,Over
12.13,438.453825,440,0.301587302,0.02972,Under
0.125000196,445.94562479999996,500,0.305555556,0.02962,Over
9.917631469,452.64932580000004,450,0.146825397,0.030539999999999998,Under
3.315000075,450.3793896000001,470,0.27380952399999997,0.03023,Over
7.67007688,438.8067653,435,0.099206349,0.03013,Over
5.499999998,443.7345937,455,0.301587302,0.02972,Over
0.160000011,434.35386550000004,455,0.115079365,0.030539999999999998,Over
1.125,449.3678772,470,0.198412698,0.02951,Over
1.25,436.8978738,455,0.206349206,0.03013,Over
47.865273200000004,446.0877318,405,0.373015873,0.030539999999999998,Under
0.190011022,450.451879,470,0.083333333,0.02972,Over
32.31558172,444.35872580000006,420,0.345238095,0.03003,Under
26.8670793,437.340595,415,0.21031746,0.03013,Under
8.050722377,447.71483870000003,445,0.095238095,0.03003,Under
0.16000044900000002,444.25518569999997,455,0.027777778,0.029930000000000002,Over
31.75513675,434.5644658,405,0.13888888900000002,0.03003,Under
0.31500000300000003,431.372871,470,0.333333333,0.03034,Over
31.27474935,434.35386550000004,405,0.115079365,0.030539999999999998,Under
0.785000004,431.2968119,450,0.146825397,0.03065,Over
30.17230627,443.7345937,420,0.301587302,0.02972,Under
4.315000004,442.52536610000004,455,0.261904762,0.029930000000000002,Over
11.25000001,448.21839349999993,450,0.30952381,0.02951,Under
11.161346,438.2392193,430,0.095238095,0.03013,Over
30.57980498,445.7970745,420,0.23015873,0.02982,Under
22.52009106,446.0877318,435,0.373015873,0.030539999999999998,Under
13.33516753,447.4149994,445,0.261904762,0.030539999999999998,Under
3.8750000669999998,447.32041430000004,470,0.36111111100000004,0.03013,Over
26.89860742,434.75767740000003,410,0.095238095,0.03003,Under
0.41000000299999995,441.70592,455,0.051587302,0.02972,Over
44.8031436,447.16634510000006,405,0.17063492100000002,0.02962,Under
12.65325157,431.9013335,425,0.12301587300000001,0.029930000000000002,Under
20.63926133,443.8164193,430,0.257936508,0.03003,Under
0.315001989,452.40363679999996,480,0.13888888900000002,0.03023,Over
21.73213364,447.43900920000004,435,0.333333333,0.02972,Under
27.97580973,450.85173710000004,430,0.281746032,0.030539999999999998,Under
36.89014441,450.85173710000004,420,0.281746032,0.030539999999999998,Under
2.005001259,439.55474749999996,455,0.194444444,0.03013,Over
3.815000018,437.7385393,455,0.313492063,0.03013,Over
24.37539872,439.178772,420,0.198412698,0.03023,Under
0.125000105,432.4007399,475,0.23412698399999998,0.030539999999999998,Over
0.440002128,426.0250065,465,0.281746032,0.03188,Over
0.15500001300000002,427.7623364,475,0.265873016,0.031160000000000004,Over
21.06780507,436.2317107,420,0.198412698,0.02962,Under
1.815001776,432.63329580000004,450,0.182539683,0.03147,Over
36.21649151,450.3793896000001,420,0.27380952399999997,0.03023,Under
12.33295179,447.2855227,445,0.24603174600000002,0.03023,Under
24.97670518,431.96364810000006,410,0.11904761900000001,0.02972,Under
6.379346063,434.6381069,430,0.035714286,0.03168,Over
18.15775258,441.3040754,425,0.071428571,0.03013,Under
33.50757158,445.40449110000003,415,0.174603175,0.029930000000000002,Under
1.065001226,451.33524739999996,460,0.05952381,0.02951,Over
18.49783842,428.9963681,415,0.154761905,0.031160000000000004,Under
0.470001825,429.8672081,460,0.23015873,0.03075,Over
12.91179968,433.49578610000003,425,0.111111111,0.029930000000000002,Under
18.86220782,435.75142900000003,425,0.317460317,0.03013,Under
0.125000012,440.06741669999997,480,0.182539683,0.02962,Over
34.5508912,433.8867624,400,0.03968254,0.03178,Under
5.468223322,433.31003300000003,430,0.011904762,0.029930000000000002,Under
11.76669892,439.08120260000004,440,0.293650794,0.02962,Under
13.5862943,435.0662955,425,0.126984127,0.030539999999999998,Over
1.470000002,444.3971635,475,0.27380952399999997,0.03034,Over
34.92731742,438.453825,410,0.301587302,0.02972,Under
41.12799728,428.04221900000005,390,0.17063492100000002,0.03188,Under
0.44000318299999996,439.08120260000004,480,0.293650794,0.02962,Over
0.410001816,432.16769239999996,465,0.21825396800000002,0.029930000000000002,Over
